Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
09/04/2017 10:55,09/05/2017 09:36,EURUSD,Sell,0.01,1.19200,1.18840,0.0000,0.0000,36.0,3.60,0.06,00:22:40:55,100.0,22h 40m,25.4,0.02,46.1,4.61,0.0,0.0,100.0,78.1,-10.10,-1.01
09/04/2017 08:15,09/05/2017 09:36,EURUSD,Sell,0.01,1.18950,1.18840,0.0000,0.0000,11.0,1.10,0.02,01:01:21:29,26.7,6h 46m,25.4,1.15,21.1,2.1100000000000003,-24.2,-2.42,46.6,77.7,-10.10,-1.01
09/01/2017 16:00,09/01/2017 16:48,EURUSD,Buy,0.01,1.18550,1.18880,0.0000,0.0000,33.0,3.30,0.05,00:00:48:46,2.1,1m,0.0,0.03,33.0,3.3000000000000003,0.0,0.0,100.0,100.0,0.00,0.00
09/01/2017 14:30,09/01/2017 14:55,EURUSD,Sell,0.02,1.19520,1.18950,0.0000,0.0000,57.0,11.40,0.19,00:00:25:19,4.0,1m,0.0,0.02,57.0,11.4,0.0,0.0,100.0,100.0,0.00,0.00
08/31/2017 23:25,09/01/2017 14:55,EURUSD,Sell,0.01,1.19130,1.18950,0.0000,0.0100,18.0,1.81,0.03,00:15:29:26,85.0,13h 10m,92.8,1.19,50.0,5.0,-59.7,-5.970000000000001,45.6,70.8,-32.00,-3.20
08/31/2017 17:00,09/01/2017 14:55,EURUSD,Sell,0.01,1.18880,1.18950,0.0000,0.0000,-7.0,-0.70,-0.01,00:21:55:19,16.8,3h 40m,92.2,3.39,25.0,2.5,-84.7,-8.47,22.8,70.8,-32.00,-3.20
08/31/2017 13:18,08/31/2017 16:58,EURUSD,Buy,0.08,1.18430,1.18860,0.0000,0.0000,43.0,34.40,0.56,00:03:39:14,100.0,3h 39m,19.7,0.02,49.7,39.760000000000005,0.0,0.0,100.0,86.5,-6.70,-5.36
08/31/2017 03:43,08/31/2017 16:58,EURUSD,Buy,0.04,1.18770,1.18860,0.0000,0.0000,9.0,3.60,0.06,00:13:14:48,29.2,3h 52m,80.4,1.96,27.2,10.88,-53.2,-21.28,33.8,77.4,-18.20,-7.28
08/30/2017 14:30,08/31/2017 16:58,EURUSD,Buy,0.02,1.19130,1.18860,0.0000,-0.2900,-27.0,-5.69,-0.09,01:02:27:59,3.8,1h 0m,102.2,6.41,13.8,2.7600000000000002,-88.4,-17.680000000000003,13.5,60.1,-40.80,-8.16
08/30/2017 09:34,08/31/2017 16:58,EURUSD,Buy,0.01,1.19400,1.18860,0.0000,-0.1500,-54.0,-5.55,-0.09,01:07:23:28,2.4,45m,123.6,14.08,8.2,0.82,-115.4,-11.540000000000001,6.6,49.7,-62.20,-6.22
08/30/2017 08:00,08/31/2017 16:58,EURUSD,Buy,0.01,1.19650,1.18860,0.0000,-0.1500,-79.0,-8.05,-0.13,01:08:57:59,0.0,0s,140.4,140.85,0.0,0.0,-140.4,-14.040000000000001,0.0,43.7,-79.00,-7.90
08/29/2017 08:57,08/29/2017 22:04,EURUSD,Sell,0.32,1.20130,1.19580,0.0000,0.0000,55.0,176.00,2.95,00:13:06:57,46.6,6h 6m,45.5,0.70,65.2,208.64000000000001,-45.5,-145.6,58.9,90.8,-10.20,-32.64
08/28/2017 17:54,08/29/2017 22:04,EURUSD,Sell,0.16,1.19750,1.19580,0.0000,0.1000,17.0,27.30,0.46,01:04:09:53,38.2,10h 45m,105.7,3.32,27.2,43.52,-90.3,-144.48,23.1,91.3,-10.20,-16.32
08/25/2017 16:01,08/29/2017 22:04,EURUSD,Sell,0.01,1.18430,1.19580,0.0000,0.0000,-115.0,-11.50,-0.19,04:06:02:30,0.0,0s,222.3,227.27,0.0,0.0,-222.3,-22.230000000000004,0.0,48.3,-115.00,-11.50
08/25/2017 12:45,08/29/2017 22:04,EURUSD,Sell,0.01,1.18180,1.19580,0.0000,0.0000,-140.0,-14.00,-0.23,04:09:19:16,0.1,6m,267.6,12.20,20.3,2.0300000000000002,-247.3,-24.730000000000004,7.6,40.1,-160.30,-16.03
08/25/2017 21:11,08/29/2017 22:04,EURUSD,Sell,0.08,1.19400,1.19580,0.0000,0.1000,-18.0,-14.30,-0.24,04:00:52:42,14.5,14h 2m,146.6,5.89,21.3,17.040000000000003,-125.3,-100.24000000000001,14.5,73.2,-39.30,-31.44
08/25/2017 16:30,08/29/2017 22:04,EURUSD,Sell,0.02,1.18680,1.19580,0.0000,0.0200,-90.0,-17.98,-0.30,04:05:34:09,0.0,0s,197.3,200.00,0.0,0.0,-197.3,-39.46000000000001,0.0,54.4,-90.00,-18.00
08/25/2017 21:02,08/29/2017 22:04,EURUSD,Sell,0.04,1.19040,1.19580,0.0000,0.0400,-54.0,-21.56,-0.36,04:01:01:28,0.0,0s,161.3,10.96,-14.7,-5.88,-161.3,-64.52000000000001,-10.0,73.2,-39.30,-15.72
08/25/2017 09:17,08/25/2017 12:35,EURUSD,Buy,0.01,1.17750,1.18080,0.0000,0.0000,33.0,3.30,0.05,00:03:18:21,100.0,3h 18m,18.5,0.02,51.5,5.15,0.0,0.0,100.0,64.1,-18.50,-1.85
08/23/2017 16:09,08/25/2017 09:17,EURUSD,Sell,0.01,1.18100,1.17750,0.0000,0.0100,35.0,3.51,0.06,01:17:07:30,85.1,1d 10h ,25.5,0.32,35.7,3.5700000000000003,-11.5,-1.1500000000000001,75.6,98.5,-0.70,-0.07
08/23/2017 10:30,08/25/2017 09:17,EURUSD,Sell,0.01,1.17850,1.17750,0.0000,0.0100,10.0,1.01,0.02,01:22:47:10,7.3,3h 24m,36.5,3.41,10.7,1.07,-36.5,-3.6500000000000004,22.7,98.5,-0.70,-0.07
08/22/2017 11:45,08/23/2017 10:22,EURUSD,Buy,0.01,1.17580,1.17910,0.0000,-0.0500,33.0,3.25,0.05,00:22:37:42,67.6,15h 17m,24.8,0.43,33.0,3.3000000000000003,-14.3,-1.4300000000000002,69.8,100.0,0.00,0.00
08/21/2017 16:02,08/22/2017 11:39,EURUSD,Sell,0.02,1.18020,1.17580,0.0000,0.0100,44.0,8.81,0.15,00:19:37:18,36.6,7h 10m,21.4,0.48,44.9,8.98,-21.4,-4.28,67.7,98.6,-0.90,-0.18
08/21/2017 14:40,08/22/2017 11:39,EURUSD,Sell,0.01,1.17770,1.17580,0.0000,0.0000,19.0,1.90,0.03,00:20:59:12,21.6,4h 31m,47.0,2.36,19.9,1.99,-47.0,-4.7,29.7,98.7,-0.90,-0.09
08/18/2017 09:15,08/22/2017 11:39,EURUSD,Sell,0.01,1.17520,1.17580,0.0000,0.0000,-6.0,-0.60,-0.01,04:02:24:45,13.6,13h 23m,92.0,3.60,20.0,2.0,-72.0,-7.2,21.7,71.7,-26.00,-2.60
08/18/2017 02:15,08/18/2017 09:04,EURUSD,Buy,0.01,1.17150,1.17480,0.0000,0.0000,33.0,3.30,0.06,00:06:49:08,100.0,6h 49m,14.7,0.02,42.0,4.2,0.0,0.0,100.0,78.6,-9.00,-0.90
08/17/2017 13:06,08/17/2017 16:01,EURUSD,Buy,0.02,1.16890,1.17340,0.0000,0.0000,45.0,9.00,0.15,00:02:54:52,100.0,2h 54m,12.6,0.02,53.3,10.66,0.0,0.0,100.0,84.4,-8.30,-1.66
08/17/2017 11:51,08/17/2017 16:01,EURUSD,Buy,0.01,1.17140,1.17340,0.0000,0.0000,20.0,2.00,0.03,00:04:10:15,82.8,3h 27m,23.8,0.84,28.3,2.83,-23.8,-2.3800000000000003,54.3,84.1,-8.30,-0.83
08/17/2017 10:15,08/17/2017 16:01,EURUSD,Buy,0.01,1.17390,1.17340,0.0000,0.0000,-5.0,-0.50,-0.01,00:05:46:29,2.7,9m,76.1,23.09,3.3,0.33,-76.1,-7.609999999999999,4.2,89.5,-8.30,-0.83
08/17/2017 04:01,08/17/2017 10:02,EURUSD,Sell,0.02,1.17890,1.17460,0.0000,0.0000,43.0,8.60,0.14,00:06:00:54,99.8,6h 0m,10.2,0.00,44.7,8.940000000000001,-0.1,-0.020000000000000004,99.8,96.2,-1.70,-0.34
08/16/2017 20:10,08/17/2017 10:02,EURUSD,Sell,0.01,1.17640,1.17460,0.0000,0.0100,18.0,1.81,0.03,00:13:52:39,29.4,4h 4m,25.5,1.29,19.7,1.97,-25.5,-2.5500000000000003,43.6,96.2,-1.70,-0.17
08/16/2017 19:45,08/17/2017 10:02,EURUSD,Sell,0.01,1.17370,1.17460,0.0000,0.0100,-9.0,-0.89,-0.01,00:14:17:51,0.0,0s,52.5,52.63,0.0,0.0,-52.5,-5.25,0.0,82.9,-9.00,-0.90
08/16/2017 10:05,08/16/2017 10:41,EURUSD,Buy,0.01,1.17020,1.17380,0.0000,0.0000,36.0,3.60,0.06,00:00:35:30,2.8,59s,0.0,0.03,36.0,3.6,0.0,0.0,100.0,100.0,0.00,0.00
08/16/2017 08:30,08/16/2017 10:41,EURUSD,Buy,0.01,1.17270,1.17380,0.0000,0.0000,11.0,1.10,0.02,00:02:11:05,0.8,1m,0.0,0.09,11.0,1.1,0.0,0.0,100.0,100.0,0.00,0.00
08/15/2017 14:36,08/15/2017 17:22,EURUSD,Buy,0.04,1.16970,1.17330,0.0000,0.0000,36.0,14.40,0.24,00:02:46:29,0.7,1m,0.0,0.03,36.0,14.4,0.0,0.0,100.0,100.0,0.00,0.00
08/15/2017 09:07,08/15/2017 17:22,EURUSD,Buy,0.02,1.17330,1.17330,0.0000,0.0000,0.0,0.00,0.00,00:08:15:02,28.5,2h 21m,66.9,1.85,23.5,0.0,-43.4,-0.0,35.1,64.9,-23.50,0.00
08/15/2017 08:03,08/15/2017 17:22,EURUSD,Buy,0.01,1.17580,1.17330,0.0000,0.0000,-25.0,-2.50,-0.04,00:09:19:41,4.5,25m,72.6,16.29,4.2,0.42000000000000004,-68.4,-6.840000000000001,5.8,59.8,-29.20,-2.92
08/14/2017 16:15,08/15/2017 17:22,EURUSD,Buy,0.01,1.17830,1.17330,0.0000,-0.0500,-50.0,-5.05,-0.08,01:01:07:43,16.7,4h 11m,99.1,11.09,8.2,0.82,-90.9,-9.090000000000002,8.3,41.3,-58.20,-5.82
08/11/2017 19:15,08/14/2017 10:36,EURUSD,Sell,0.01,1.18290,1.17960,0.0000,0.0000,33.0,3.30,0.06,02:15:21:21,97.8,2d 13h ,28.2,0.25,36.1,3.6100000000000003,-9.0,-0.9,80.0,93.1,-3.10,-0.31
08/11/2017 14:40,08/11/2017 15:34,EURUSD,Sell,0.02,1.18310,1.17870,0.0000,0.0000,44.0,8.80,0.15,00:00:53:27,1.9,1m,0.0,0.02,44.0,8.8,0.0,0.0,100.0,100.0,0.00,0.00
08/11/2017 14:30,08/11/2017 15:34,EURUSD,Sell,0.01,1.18060,1.17870,0.0000,0.0000,19.0,1.90,0.03,00:01:03:49,1.6,1m,0.0,0.05,19.0,1.9000000000000001,0.0,0.0,100.0,100.0,0.00,0.00
08/10/2017 21:15,08/11/2017 15:34,EURUSD,Sell,0.01,1.17800,1.17870,0.0000,0.0000,-7.0,-0.70,-0.01,00:18:18:50,77.7,14h 13m,82.1,1.66,30.9,3.09,-51.2,-5.120000000000001,37.6,53.8,-37.90,-3.79
08/10/2017 07:30,08/10/2017 20:41,EURUSD,Buy,0.01,1.17290,1.17620,0.0000,0.0000,33.0,3.30,0.06,00:13:11:44,71.4,9h 25m,29.7,0.70,34.7,3.4700000000000006,-24.3,-2.43,58.8,97.1,-1.70,-0.17
08/10/2017 00:45,08/10/2017 07:25,EURUSD,Sell,0.01,1.17620,1.17290,0.0000,0.0000,33.0,3.30,0.06,00:06:39:34,100.0,6h 39m,6.5,0.03,34.6,3.4600000000000004,0.0,0.0,100.0,95.4,-1.60,-0.16
08/09/2017 15:17,08/09/2017 16:17,EURUSD,Buy,0.08,1.16980,1.17400,0.0000,0.0000,42.0,33.60,0.57,00:01:00:40,1.7,1m,0.0,0.02,42.0,33.6,0.0,0.0,100.0,100.0,0.00,0.00
08/08/2017 16:57,08/09/2017 16:17,EURUSD,Buy,0.04,1.17350,1.17400,0.0000,-0.2000,5.0,1.80,0.03,00:23:20:05,65.8,15h 21m,65.2,1.33,28.0,11.200000000000001,-37.2,-14.880000000000003,42.9,64.7,-23.00,-9.20
08/08/2017 16:26,08/09/2017 16:17,EURUSD,Buy,0.02,1.17600,1.17400,0.0000,-0.1000,-20.0,-4.10,-0.07,00:23:51:43,5.3,1h 15m,66.2,15.55,4.0,0.8,-62.2,-12.440000000000001,6.0,63.7,-24.00,-4.80
08/08/2017 16:15,08/09/2017 16:17,EURUSD,Buy,0.02,1.17850,1.17400,0.0000,-0.1000,-45.0,-9.10,-0.15,01:00:02:55,0.0,0s,87.2,87.72,0.0,0.0,-87.2,-17.44,0.0,48.4,-45.00,-9.00
08/08/2017 03:51,08/08/2017 16:11,EURUSD,Sell,0.02,1.18230,1.17870,0.0000,0.0000,36.0,7.20,0.12,00:12:19:42,100.0,12h 19m,15.6,0.03,37.3,7.46,0.0,0.0,100.0,96.5,-1.30,-0.26
08/07/2017 04:15,08/08/2017 16:11,EURUSD,Sell,0.02,1.17970,1.17870,0.0000,0.0100,10.0,2.01,0.03,01:11:55:52,48.8,17h 32m,39.6,1.37,16.7,3.34,-22.9,-4.58,42.2,83.1,-6.70,-1.34
08/04/2017 16:22,08/07/2017 00:31,EURUSD,Buy,0.04,1.17420,1.17860,0.0000,-0.2000,44.0,17.40,0.30,02:08:09:02,100.0,2d 8h ,13.4,0.02,44.0,17.6,0.0,0.0,100.0,100.0,0.00,0.00
08/04/2017 16:06,08/07/2017 00:31,EURUSD,Buy,0.02,1.17680,1.17860,0.0000,-0.1000,18.0,3.50,0.06,02:08:24:45,96.7,2d 6h ,16.1,0.89,18.0,3.6,-16.1,-3.2200000000000006,52.8,100.0,0.00,0.00
08/04/2017 16:00,08/07/2017 00:31,EURUSD,Buy,0.02,1.17930,1.17860,0.0000,-0.1000,-7.0,-1.50,-0.03,02:08:31:06,0.0,0s,41.1,41.15,0.0,0.0,-41.1,-8.22,0.0,83.0,-7.00,-1.40
08/02/2017 19:07,08/04/2017 15:47,EURUSD,Sell,0.32,1.18820,1.18210,0.0000,0.8000,61.0,196.00,3.44,01:20:40:19,91.1,1d 16h ,55.5,0.07,64.8,207.36,-4.4,-14.080000000000002,93.6,94.5,-3.80,-12.16
08/02/2017 10:29,08/04/2017 15:47,EURUSD,Sell,0.16,1.18470,1.18210,0.0000,0.4000,26.0,42.00,0.74,02:05:18:32,30.8,16h 25m,78.1,1.78,29.8,47.68000000000001,-52.9,-84.64,36.0,95.4,-3.80,-6.08
07/31/2017 17:59,08/04/2017 15:47,EURUSD,Sell,0.08,1.18110,1.18210,0.0000,0.3000,-10.0,-7.70,-0.14,03:21:48:40,12.5,11h 43m,102.0,5.07,16.8,13.440000000000001,-85.2,-68.16000000000001,16.5,73.7,-26.80,-21.44
07/28/2017 14:30,08/04/2017 15:47,EURUSD,Sell,0.02,1.17390,1.18210,0.0000,0.0700,-82.0,-16.33,-0.29,07:01:17:19,6.0,10h 9m,171.9,10.70,14.7,2.94,-157.2,-31.439999999999998,8.6,43.7,-96.70,-19.34
07/28/2017 12:00,08/04/2017 15:47,EURUSD,Sell,0.02,1.17120,1.18210,0.0000,0.0700,-109.0,-21.73,-0.38,07:03:47:39,0.0,0s,184.2,185.19,0.0,0.0,-184.2,-36.839999999999996,0.0,40.8,-109.00,-21.80
07/31/2017 16:51,08/04/2017 15:47,EURUSD,Sell,0.04,1.17650,1.18210,0.0000,0.1300,-56.0,-22.27,-0.39,03:22:56:21,0.0,0s,131.2,131.58,0.0,0.0,-131.2,-52.48,0.0,57.3,-56.00,-22.40
07/27/2017 16:50,07/28/2017 09:00,EURUSD,Buy,0.02,1.16680,1.17050,0.0000,-0.1000,37.0,7.30,0.13,00:16:10:24,85.7,13h 51m,27.5,0.44,39.9,7.98,-17.5,-3.5,69.5,94.9,-2.90,-0.58
07/27/2017 14:00,07/28/2017 09:00,EURUSD,Buy,0.02,1.16950,1.17050,0.0000,-0.1000,10.0,1.90,0.03,00:19:00:44,12.3,2h 20m,51.0,3.71,11.2,2.2399999999999998,-41.5,-8.3,21.3,97.7,-1.20,-0.24
07/26/2017 23:42,07/27/2017 13:45,EURUSD,Sell,0.04,1.17450,1.17020,0.0000,0.0800,43.0,17.28,0.30,00:14:02:55,84.0,11h 48m,53.6,0.64,47.5,19.0,-30.6,-12.240000000000002,60.8,94.2,-4.50,-1.80
07/26/2017 21:00,07/27/2017 13:45,EURUSD,Sell,0.02,1.17200,1.17020,0.0000,0.0400,18.0,3.64,0.06,00:16:44:44,15.0,2h 30m,50.2,2.59,19.4,3.88,-50.2,-10.040000000000001,27.9,98.0,-1.40,-0.28
07/26/2017 20:15,07/27/2017 13:45,EURUSD,Sell,0.02,1.16940,1.17020,0.0000,0.0300,-8.0,-1.57,-0.03,00:17:30:38,1.0,10m,81.9,13.37,5.7,1.1400000000000001,-76.2,-15.240000000000002,7.0,83.3,-13.70,-2.74
07/26/2017 10:34,07/26/2017 15:05,EURUSD,Buy,0.02,1.16170,1.16540,0.0000,0.0000,37.0,7.40,0.13,00:04:31:04,100.0,4h 31m,10.9,0.03,37.0,7.4,0.0,0.0,100.0,100.0,0.00,0.00
07/26/2017 02:15,07/26/2017 15:05,EURUSD,Buy,0.02,1.16420,1.16540,0.0000,0.0000,12.0,2.40,0.04,00:12:50:38,41.7,5h 21m,39.2,2.30,12.0,2.4000000000000004,-27.6,-5.5200000000000005,30.3,100.0,0.00,0.00
07/25/2017 14:13,07/26/2017 02:05,EURUSD,Sell,0.16,1.16870,1.16420,0.0000,0.1000,45.0,72.10,1.29,00:11:52:15,100.0,11h 52m,15.3,0.02,48.7,77.92000000000002,0.0,0.0,100.0,92.4,-3.70,-5.92
07/20/2017 16:45,07/26/2017 02:05,EURUSD,Sell,0.08,1.16510,1.16420,0.0000,0.2000,9.0,7.40,0.13,05:09:19:16,35.6,1d 22h ,85.0,1.71,31.4,25.12,-53.6,-42.88,36.9,73.6,-22.40,-17.92
07/20/2017 16:20,07/26/2017 02:05,EURUSD,Sell,0.02,1.15890,1.16420,0.0000,0.0400,-53.0,-10.56,-0.19,05:09:44:18,0.0,0s,115.6,116.28,0.0,0.0,-115.6,-23.12,0.0,54.2,-53.00,-10.60
07/20/2017 16:31,07/26/2017 02:05,EURUSD,Sell,0.04,1.16140,1.16420,0.0000,0.0800,-28.0,-11.12,-0.20,05:09:34:02,0.0,0s,90.6,90.91,0.0,0.0,-90.6,-36.24,0.0,69.1,-28.00,-11.20
07/20/2017 15:00,07/26/2017 02:05,EURUSD,Sell,0.02,1.15640,1.16420,0.0000,0.0400,-78.0,-15.56,-0.28,05:11:05:14,0.0,0s,140.6,140.85,0.0,0.0,-140.6,-28.12,0.0,44.5,-78.00,-15.60
07/20/2017 00:45,07/20/2017 13:36,EURUSD,Sell,0.02,1.15270,1.14940,0.0000,0.0000,33.0,6.60,0.12,00:12:51:11,100.0,12h 51m,20.6,0.03,33.3,6.66,0.0,0.0,100.0,99.1,-0.30,-0.06
07/18/2017 15:21,07/19/2017 08:59,EURUSD,Sell,0.04,1.15730,1.15300,0.0000,0.0200,43.0,17.22,0.31,00:17:38:10,100.0,17h 38m,15.6,0.01,43.9,17.56,-0.4,-0.16000000000000003,99.1,98.0,-0.90,-0.36
07/18/2017 11:35,07/19/2017 08:59,EURUSD,Sell,0.02,1.15480,1.15300,0.0000,0.0100,18.0,3.61,0.06,00:21:23:59,45.0,9h 37m,33.9,1.81,18.7,3.74,-33.9,-6.78,35.6,98.7,-0.70,-0.14
07/18/2017 03:15,07/19/2017 08:59,EURUSD,Sell,0.02,1.15230,1.15300,0.0000,0.0100,-7.0,-1.39,-0.02,01:05:44:52,5.9,1h 45m,70.5,5.08,11.6,2.32,-58.9,-11.780000000000001,16.5,73.6,-18.60,-3.72
07/17/2017 09:45,07/17/2017 16:13,EURUSD,Buy,0.02,1.14390,1.14720,0.0000,0.0000,33.0,6.60,0.12,00:06:28:09,100.0,6h 28m,9.4,0.03,36.5,7.300000000000001,0.0,0.0,100.0,90.4,-3.50,-0.70
07/17/2017 00:02,07/17/2017 09:42,EURUSD,Sell,0.02,1.14730,1.14380,0.0000,0.0000,35.0,7.00,0.13,00:09:39:51,100.0,9h 39m,9.4,0.03,36.0,7.2,0.0,0.0,100.0,97.2,-1.00,-0.20
07/14/2017 14:45,07/17/2017 09:42,EURUSD,Sell,0.02,1.14480,1.14380,0.0000,0.0100,10.0,2.01,0.04,02:18:57:14,5.1,3h 24m,26.6,2.42,11.0,2.2,-26.6,-5.32,29.3,97.3,-1.00,-0.20
07/13/2017 13:10,07/13/2017 13:36,EURUSD,Buy,0.02,1.13730,1.14080,0.0000,0.0000,35.0,7.00,0.13,00:00:25:58,3.9,1m,0.0,0.03,35.0,7.0,0.0,0.0,100.0,100.0,0.00,0.00
07/13/2017 12:00,07/13/2017 13:36,EURUSD,Buy,0.02,1.13980,1.14080,0.0000,0.0000,10.0,2.00,0.04,00:01:36:54,1.1,1m,0.0,0.10,10.0,2.0,0.0,0.0,100.0,100.0,0.00,0.00
07/13/2017 03:01,07/13/2017 10:53,EURUSD,Sell,0.02,1.14330,1.14000,0.0000,0.0000,33.0,6.60,0.12,00:07:51:48,54.1,4h 15m,22.4,0.62,36.2,7.240000000000001,-22.4,-4.4799999999999995,61.8,94.5,-3.20,-0.64
07/12/2017 16:30,07/13/2017 03:01,EURUSD,Buy,0.02,1.13990,1.14320,0.0000,-0.2900,33.0,6.31,0.11,00:10:31:06,100.0,10h 31m,13.1,0.03,39.6,7.920000000000001,0.0,0.0,100.0,83.3,-6.60,-1.32
07/12/2017 04:27,07/12/2017 14:30,EURUSD,Sell,0.16,1.14820,1.14380,0.0000,0.0000,44.0,70.40,1.28,00:10:03:20,98.6,9h 54m,32.8,0.06,44.0,70.4,-2.6,-4.16,94.4,100.0,0.00,0.00
07/11/2017 19:35,07/12/2017 14:30,EURUSD,Sell,0.08,1.14480,1.14380,0.0000,0.0500,10.0,8.05,0.15,00:18:54:59,2.1,23m,41.5,4.15,10.0,8.0,-41.5,-33.2,19.4,100.0,0.00,0.00
07/06/2017 18:19,07/12/2017 14:30,EURUSD,Sell,0.04,1.14130,1.14380,0.0000,0.0800,-25.0,-9.92,-0.18,05:20:11:23,72.2,4d 5h ,105.6,2.35,31.5,12.600000000000001,-74.1,-29.64,29.8,46.5,-56.50,-22.60
07/06/2017 14:15,07/12/2017 14:30,EURUSD,Sell,0.02,1.13880,1.14380,0.0000,0.0400,-50.0,-9.96,-0.18,06:00:15:19,2.8,4h 2m,105.6,15.27,6.5,1.3,-99.1,-19.82,6.2,46.5,-56.50,-11.30
07/06/2017 11:46,07/12/2017 14:30,EURUSD,Sell,0.02,1.13620,1.14390,0.0000,0.0400,-77.0,-15.36,-0.28,06:02:44:10,0.0,0s,125.1,126.58,0.0,0.0,-125.1,-25.02,0.0,38.4,-77.00,-15.40
07/05/2017 11:00,07/06/2017 11:21,EURUSD,Buy,0.08,1.13220,1.13590,0.0000,-1.1400,37.0,28.46,0.52,01:00:21:17,97.3,23h 41m,23.9,0.05,39.6,31.680000000000003,-1.9,-1.52,95.4,93.7,-2.60,-2.08
07/03/2017 15:28,07/06/2017 11:21,EURUSD,Buy,0.04,1.13590,1.13590,0.0000,-0.9800,0.0,-0.98,-0.02,02:19:53:08,29.3,19h 53m,59.8,2.46,17.3,0.0,-42.5,-0.0,28.9,71.1,-17.30,0.00
07/03/2017 10:10,07/06/2017 11:21,EURUSD,Buy,0.02,1.13840,1.13590,0.0000,-0.4900,-25.0,-5.49,-0.10,03:01:11:37,0.0,0s,67.5,67.57,0.0,0.0,-67.5,-13.5,0.0,63.0,-25.00,-5.00
07/03/2017 05:30,07/06/2017 11:21,EURUSD,Buy,0.02,1.14090,1.13590,0.0000,-0.4900,-50.0,-10.49,-0.19,03:05:51:48,0.3,14m,95.2,34.36,2.7,0.54,-92.5,-18.5,2.8,44.6,-52.70,-10.54
06/29/2017 19:23,06/30/2017 11:01,EURUSD,Sell,0.04,1.14380,1.13950,0.0000,0.0200,43.0,17.22,0.31,00:15:38:43,53.8,8h 25m,16.4,0.15,43.5,17.400000000000002,-6.5,-2.6,87.0,99.0,-0.50,-0.20
06/29/2017 04:10,06/30/2017 11:01,EURUSD,Sell,0.02,1.14130,1.13950,0.0000,0.0100,18.0,3.61,0.07,01:06:51:38,33.6,10h 22m,50.6,1.69,18.8,3.7600000000000002,-31.8,-6.36,37.2,98.4,-0.80,-0.16
06/29/2017 03:16,06/30/2017 11:01,EURUSD,Sell,0.02,1.13870,1.13950,0.0000,0.0100,-8.0,-1.59,-0.03,01:07:45:47,0.0,0s,57.8,57.80,0.0,0.0,-57.8,-11.56,0.0,86.2,-8.00,-1.60
06/28/2017 14:45,06/28/2017 15:35,EURUSD,Buy,0.02,1.13300,1.13660,0.0000,0.0000,36.0,7.20,0.13,00:00:50:13,100.0,50m,8.0,0.02,44.0,8.8,0.0,0.0,100.0,81.8,-8.00,-1.60
06/28/2017 03:58,06/28/2017 14:17,EURUSD,Sell,0.64,1.13540,1.13020,0.0000,0.0000,52.0,332.80,6.45,00:10:19:56,22.3,2h 18m,97.6,0.57,62.3,398.72,-35.3,-225.92,63.8,89.4,-10.30,-65.92
06/27/2017 17:56,06/28/2017 14:17,EURUSD,Sell,0.32,1.13190,1.13020,0.0000,0.2000,17.0,54.60,1.07,00:20:20:57,0.9,10m,97.6,2.58,27.3,87.36000000000001,-70.3,-224.96,28.0,89.4,-10.30,-32.96
06/23/2017 15:59,06/28/2017 14:17,EURUSD,Sell,0.02,1.11890,1.13020,0.0000,0.0300,-113.0,-22.57,-0.43,04:22:18:06,13.1,15h 29m,217.0,12.00,16.7,3.34,-200.3,-40.06,7.7,40.2,-129.70,-25.94
06/21/2017 21:15,06/28/2017 14:17,EURUSD,Sell,0.02,1.11640,1.13020,0.0000,0.0700,-138.0,-27.53,-0.52,06:17:02:55,12.8,20h 36m,247.4,10.20,22.1,4.420000000000001,-225.3,-45.06,8.9,35.3,-160.10,-32.02
06/27/2017 15:03,06/28/2017 14:17,EURUSD,Sell,0.16,1.12840,1.13020,0.0000,0.1000,-18.0,-28.70,-0.56,00:23:14:33,0.0,0s,105.3,106.38,0.0,0.0,-105.3,-168.48000000000002,0.0,82.9,-18.00,-28.80
06/26/2017 14:42,06/28/2017 14:17,EURUSD,Sell,0.04,1.12150,1.13020,0.0000,0.0400,-87.0,-34.76,-0.67,01:23:35:48,34.4,16h 22m,213.0,4.50,38.7,15.480000000000002,-174.3,-69.72000000000001,18.2,41.0,-125.70,-50.28
06/27/2017 10:45,06/28/2017 14:17,EURUSD,Sell,0.08,1.12500,1.13020,0.0000,0.0500,-52.0,-41.55,-0.80,01:03:32:26,0.0,0s,139.3,140.85,0.0,0.0,-139.3,-111.44000000000001,0.0,62.7,-52.00,-41.60
06/20/2017 16:57,06/21/2017 21:03,EURUSD,Buy,0.02,1.11310,1.11660,0.0000,-0.1000,35.0,6.90,0.13,01:04:06:09,87.3,1d ,19.9,0.20,35.8,7.16,-7.1,-1.42,83.4,98.1,-0.80,-0.16
06/19/2017 19:15,06/21/2017 21:03,EURUSD,Buy,0.02,1.11560,1.11660,0.0000,-0.2000,10.0,1.80,0.03,02:01:48:28,17.0,8h 28m,44.5,3.36,10.8,2.16,-36.3,-7.26,22.9,98.3,-0.80,-0.16
