Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
19.06.2019 00:04:30,19.06.2019 16:13:13,GBPUSD,Buy,0.01,0,1.26,1.25587,1.26,41.3,4.13,00:16:08:43,0.85%
10.06.2019 17:45:56,10.06.2019 21:04:03,GBPUSD,Buy,0.01,0,1.26975,1.2686,1.26975,11.5,1.15,00:03:18:07,0.24%
10.06.2019 17:45:59,10.06.2019 21:04:03,GBPUSD,Buy,0.01,0,1.26975,1.2686,1.26975,11.5,1.15,00:03:18:04,0.24%
10.06.2019 17:46:02,10.06.2019 21:04:03,GBPUSD,Buy,0.01,0,1.26975,1.26861,1.26975,11.4,1.14,00:03:18:01,0.24%
10.06.2019 17:46:06,10.06.2019 21:04:03,GBPUSD,Buy,0.01,0,1.26975,1.26864,1.26975,11.1,1.11,00:03:17:57,0.23%
22.05.2019 23:43:00,24.05.2019 12:06:14,GBPUSD,Buy,0.01,0,1.26999,1.26634,1.26999,36.5,3.33,01:12:23:14,0.38%
22.05.2019 23:43:03,24.05.2019 12:06:14,GBPUSD,Buy,0.01,0,1.26999,1.26634,1.26999,36.5,3.33,01:12:23:11,0.38%
22.05.2019 23:43:06,24.05.2019 12:06:14,GBPUSD,Buy,0.01,0,1.26999,1.26634,1.26999,36.5,3.33,01:12:23:08,0.38%
22.05.2019 23:43:09,24.05.2019 12:06:14,GBPUSD,Buy,0.01,0,1.26999,1.26634,1.26999,36.5,3.33,01:12:23:05,0.37%
22.05.2019 23:43:12,24.05.2019 12:06:14,GBPUSD,Buy,0.01,0,1.26999,1.26634,1.26999,36.5,3.33,01:12:23:02,0.37%
22.05.2019 23:43:14,24.05.2019 12:06:14,GBPUSD,Buy,0.01,0,1.26999,1.26634,1.26999,36.5,3.33,01:12:23:00,0.37%
22.05.2019 11:31:13,22.05.2019 12:38:31,EURUSD,Buy,0.01,0,1.11718,1.11604,1.11698,9.4,0.94,00:01:07:18,0.11%
22.05.2019 11:31:11,22.05.2019 12:38:30,EURUSD,Buy,0.01,0,1.11718,1.11608,1.11697,8.9,0.89,00:01:07:19,0.10%
22.05.2019 11:31:09,22.05.2019 12:38:29,EURUSD,Buy,0.01,0,1.11718,1.11608,1.11695,8.7,0.87,00:01:07:20,0.10%
22.05.2019 11:31:07,22.05.2019 12:38:28,EURUSD,Buy,0.01,0,1.11718,1.11609,1.11695,8.6,0.86,00:01:07:21,0.10%
08.05.2019 01:28:02,21.05.2019 14:27:46,USDJPY,Buy,0.01,0,110.382,110.252,110.382,13,1.31,13:12:59:44,0.15%
08.05.2019 01:28:05,21.05.2019 14:27:46,USDJPY,Buy,0.01,0,110.382,110.255,110.382,12.7,1.28,13:12:59:41,0.15%
08.05.2019 01:28:08,21.05.2019 14:27:46,USDJPY,Buy,0.01,0,110.382,110.256,110.382,12.6,1.27,13:12:59:38,0.15%
08.05.2019 01:28:11,21.05.2019 14:27:46,USDJPY,Buy,0.01,0,110.382,110.256,110.382,12.6,1.27,13:12:59:35,0.15%
06.05.2019 19:15:47,06.05.2019 20:15:46,EURUSD,Buy,0.01,0,1.12267,1.11994,1.12069,7.5,0.75,00:00:59:59,0.09%
06.05.2019 19:15:45,06.05.2019 20:15:45,EURUSD,Buy,0.01,0,1.12267,1.11994,1.12069,7.5,0.75,00:01:00:00,0.09%
06.05.2019 19:15:42,06.05.2019 20:15:44,EURUSD,Buy,0.01,0,1.12267,1.11994,1.12069,7.5,0.75,00:01:00:02,0.09%
06.05.2019 19:15:39,06.05.2019 20:15:43,EURUSD,Buy,0.01,0,1.12267,1.11994,1.12068,7.4,0.74,00:01:00:04,0.09%
12.04.2019 07:25:22,25.04.2019 16:43:07,USDJPY,Sell,0.01,0,111.638,111.716,111.638,7.8,-0.21,13:09:17:45,-0.02%
12.04.2019 07:25:25,25.04.2019 16:43:07,USDJPY,Sell,0.01,0,111.638,111.717,111.638,7.9,-0.2,13:09:17:42,-0.02%
12.04.2019 07:25:27,25.04.2019 16:43:07,USDJPY,Sell,0.01,0,111.638,111.716,111.638,7.8,-0.21,13:09:17:40,-0.02%
12.04.2019 07:25:29,25.04.2019 16:43:07,USDJPY,Sell,0.01,0,111.638,111.716,111.638,7.8,-0.21,13:09:17:38,-0.02%
09.04.2019 07:20:55,09.04.2019 10:01:51,EURUSD,Sell,0.01,0,1.126,1.12662,1.126,6.2,0.62,00:02:40:56,0.07%
09.04.2019 07:20:58,09.04.2019 10:01:51,EURUSD,Sell,0.01,0,1.126,1.12664,1.126,6.4,0.64,00:02:40:53,0.07%
09.04.2019 07:21:01,09.04.2019 10:01:51,EURUSD,Sell,0.01,0,1.126,1.12664,1.126,6.4,0.64,00:02:40:50,0.07%
09.04.2019 07:21:03,09.04.2019 10:01:51,EURUSD,Sell,0.01,0,1.126,1.12662,1.126,6.2,0.62,00:02:40:48,0.07%
04.04.2019 20:43:29,04.04.2019 22:40:45,EURUSD,Buy,0.01,0,1.12254,1.12191,1.12207,1.6,0.16,00:01:57:16,0.04%
27.12.2018 13:35:50,04.04.2019 22:40:45,PROFIT,Buy,0.1,0,0,0,0,0,428.04,98:09:04:55,97.72%
04.04.2019 20:43:24,04.04.2019 22:40:44,EURUSD,Buy,0.01,0,1.12254,1.12192,1.12213,2.1,0.21,00:01:57:20,0.05%
04.04.2019 20:43:26,04.04.2019 22:40:44,EURUSD,Buy,0.01,0,1.12254,1.1219,1.1221,2,0.2,00:01:57:18,0.05%
04.04.2019 20:43:20,04.04.2019 22:40:43,EURUSD,Buy,0.01,0,1.12254,1.12192,1.12213,2.1,0.21,00:01:57:23,0.05%
